Shock Spread,PsiRR,CE,Tax,JFP(U),U VF,Avg. Open Submkt,Gross W,Net W,Urate,UU,EE,b,transfers,Utility,VFU VF ben,U VF noben,budget deficit
     0.02500000,     0.00000000,     0.69073454,   -19.85096393,     0.03988173,     0.33691939,   -21.57376636,   -20.27016189,     0.96921993,     0.93056576,     0.05460473,     0.66308061,     0.00466085,     0.23947368,     0.66947368,    -0.05769725,   -19.85096393,            NaN,   -21.51239632,    -0.00001296,
     0.05000000,     0.00000000,     0.68621660,   -19.84985729,     0.03988540,     0.33489634,   -21.62346049,   -20.30133944,     0.97560111,     0.93668887,     0.05491647,     0.66510366,     0.00469575,     0.23947368,     0.66947368,    -0.05163110,   -19.84985729,            NaN,   -21.49757333,     0.00001019,
     0.07500000,     0.00000000,     0.68807349,   -19.94006912,     0.04017054,     0.33347876,   -21.76746358,   -20.41692163,     0.97296829,     0.93388363,     0.05513704,     0.66652124,     0.00505662,     0.23947368,     0.66947368,    -0.05443174,   -19.94006912,            NaN,   -21.57336833,     0.00001685,
     0.10000000,     0.00000000,     0.69063318,   -20.13258245,     0.04080836,     0.32939398,   -22.01986454,   -20.63503187,     0.96936218,     0.92980410,     0.05578265,     0.67060602,     0.00498915,     0.23947368,     0.66947368,    -0.05835970,   -20.13258245,            NaN,   -21.75503444,     0.00000641,
     0.00000000,     0.00000000,     0.69266990,   -19.81496016,     0.04013565,     0.33588067,   -21.49043103,   -20.21143460,     0.97183074,     0.93282568,     0.05476435,     0.66411933,     0.00457329,     0.24315789,     0.67315789,    -0.05454489,   -19.81496016,            NaN,   -21.49043787,     0.00000392,
     0.02500000,     0.00000000,     0.69534826,   -19.86830442,     0.04038301,     0.33521477,   -21.56962818,   -20.28594571,     0.96808740,     0.92899312,     0.05486717,     0.66478523,     0.00462374,     0.24315789,     0.67315789,    -0.05847825,   -19.86830442,            NaN,   -21.50835088,     0.00001502,
     0.05000000,     0.00000000,     0.69297257,   -19.90375078,     0.04054045,     0.33260356,   -21.65477185,   -20.35247350,     0.97140626,     0.93202502,     0.05527411,     0.66739644,     0.00463669,     0.24315789,     0.67315789,    -0.05549771,   -19.90375078,            NaN,   -21.52900178,    -0.00000372,
     0.07500000,     0.00000000,     0.69219661,   -19.92390798,     0.04054471,     0.33217952,   -21.73091725,   -20.39976358,     0.97249522,     0.93306569,     0.05534076,     0.66782048,     0.00505826,     0.24315789,     0.67315789,    -0.05447431,   -19.92390798,            NaN,   -21.53835020,    -0.00000560,
     0.10000000,     0.00000000,     0.68543605,   -19.97584069,     0.04061576,     0.32843737,   -21.84096130,   -20.45054935,     0.98208709,     0.94219887,     0.05593604,     0.67156263,     0.00581571,     0.24315789,     0.67315789,    -0.04552159,   -19.97584069,            NaN,   -21.57624599,     0.00000324,
     0.00000000,     0.00000000,     0.69230502,   -19.85847294,     0.04072470,     0.33080859,   -21.50863523,   -20.24953298,     0.97766459,     0.93784949,     0.05555736,     0.66919141,     0.00409847,     0.24684211,     0.67684211,    -0.04864952,   -19.85847294,            NaN,   -21.50864289,    -0.00000049,
